Devices
1000
		PedaleDroite - Force			PedaleDroite - Moment			PedaleDroite - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
9240	0	-18.7209	10.7421	-163.727	-1.08556	34.7626	-774.396	0.212321	0.00663031	0
9240	1	-19.76	13.253	-164.763	-20.8286	50.4054	-730.837	0.305926	0.126415	0
9240	2	-19.5601	9.65914	-162.613	84.5265	84.9541	-700.551	0.522432	-0.519803	0
9240	3	-20.5908	10.9567	-161.845	94.541	80.4639	-719.772	0.497165	-0.584144	0
9241	0	-17.7335	12.9792	-159.038	41.4921	165.906	-704.307	1.04318	-0.260894	0
9241	1	-24.4323	11.7175	-153.657	30.1276	-4.15241	-711.03	-0.0270239	-0.19607	0
9241	2	-21.8473	10.6268	-157.997	18.1549	53.886	-737.601	0.341058	-0.114907	0
9241	3	-21.3623	11.9614	-157.783	-32.8473	-38.3267	-930.007	-0.242907	0.20818	0
9242	0	-20.8387	10.5586	-157.117	-4.43656	46.8482	-855.546	0.298174	0.0282373	0
9242	1	-21.856	10.766	-153.371	-31.6118	57.2082	-764.651	0.373005	0.206113	0
9242	2	-22.9241	10.1774	-151.455	71.8101	-0.958358	-785.347	-0.00632766	-0.474134	0
9242	3	-20.4059	8.17737	-149.352	76.5557	52.5003	-824.36	0.351521	-0.512586	0
9243	0	-21.162	10.9034	-150.995	-72.0824	37.1211	-840.827	0.245844	0.477384	0
9243	1	-21.2903	10.0715	-147.705	-96.959	1.70812	-832.795	0.0115644	0.656437	0
9243	2	-24.3288	8.8848	-144.817	4.29601	-12.1767	-822.663	-0.0840833	-0.0296651	0
9243	3	-20.4808	10.0853	-147.079	-4.13528	92.9882	-820.756	0.632233	0.028116	0
9244	0	-23.5864	11.5992	-146.567	-96.6495	-1.35266	-846.584	-0.00922901	0.659424	0
9244	1	-23.5348	8.72813	-143.826	-56.8124	56.809	-839.128	0.394985	0.395009	0
9244	2	-23.0021	7.31626	-139.276	-30.2259	156.602	-963.289	1.1244	0.217022	0
9244	3	-21.5772	7.69754	-140.464	-117.642	57.1877	-992.39	0.407134	0.837519	0
9245	0	-22.7377	8.29193	-140.072	-212.745	27.9399	-1009.75	0.199468	1.51882	0
9245	1	-24.7098	10.5587	-143.359	-237.668	-48.6466	-1038.58	-0.339334	1.65786	0
9245	2	-21.8328	6.56462	-136.79	-148.185	71.543	-1029.81	0.523012	1.0833	0
9245	3	-17.6207	9.48228	-136.059	-208.527	159.653	-1027.57	1.17341	1.53263	0
9246	0	-23.8227	7.37356	-131.188	-211.002	-12.3925	-1000.84	-0.0944641	1.6084	0
9246	1	-22.4082	6.02622	-133.756	-226.24	64.0244	-972.997	0.478665	1.69143	0
9246	2	-20.2541	5.8937	-129.326	-154.798	49.0059	-1008.52	0.378933	1.19696	0
9246	3	-21.7135	8.22889	-129.51	-294.932	17.8281	-929.847	0.137659	2.2773	0
9247	0	-25.5152	5.42348	-129.847	-231.039	-36.3621	-922.033	-0.280038	1.77932	0
