Devices
1000
		PedaleGauche - Force			PedaleGauche - Moment			PedaleGauche - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
9237	3	-3.68735	11.9104	13.1184	-733.187	-1098.31	1218.63	83.7222	-55.8898	0
9238	0	-6.4413	7.3916	3.68995	-597.152	-1097.16	1194.48	297.337	-161.832	0
9238	1	-3.52623	9.58955	6.46173	-699.422	-1177.79	1274.68	182.271	-108.241	0
9238	2	0.945304	12.5702	11.8781	-836.587	-1228.23	1381.13	103.403	-70.4311	0
9238	3	-1.00064	9.78743	10.9855	-794.298	-1121.34	1202.78	102.074	-72.3044	0
9239	0	-3.64983	4.51322	-2.10772	-632.634	-1080.87	1110.69	-512.814	300.151	0
9239	1	0.811422	7.84869	1.93946	-793.218	-1081.3	1186.38	557.528	-408.989	0
9239	2	1.83971	7.77361	2.96161	-819.217	-1112.36	1271.81	375.593	-276.612	0
9239	3	0.62641	7.08105	0.247092	-779.934	-1133.29	1234.2	0	0	0
9240	0	1.77632	7.80259	2.61094	-837.015	-1148.68	1265.31	439.947	-320.579	0
9240	1	0.496429	6.84817	-3.50592	-856.308	-1141.94	1249.43	-325.717	244.246	0
9240	2	0.706027	8.26711	-3.86125	-876.006	-1189.02	1320.22	-307.936	226.871	0
9240	3	0.244039	4.69986	-3.98741	-795.586	-1267.79	1336.62	-317.95	199.525	0
9241	0	1.4704	6.61978	-2.8497	-892.216	-1213.57	1341.3	-425.86	313.091	0
9241	1	-0.554819	11.1928	-9.05096	-1089.97	-1196.45	1402.01	-132.191	120.426	0
9241	2	-0.422815	5.46305	-10.8117	-890.978	-1224.1	1307.76	-113.219	82.4085	0
9241	3	2.1646	3.46154	-9.60278	-849.923	-1277.35	1341.2	-133.018	88.5081	0
9242	0	2.63126	5.95721	-9.32888	-945.69	-1235.69	1333.36	-132.458	101.372	0
9242	1	2.01918	6.93316	-12.1991	-1031.02	-1213.46	1334.06	-99.4714	84.5156	0
9242	2	-0.783585	2.53461	-17.9431	-899.306	-1217.73	1281.77	-67.8663	50.1198	0
9242	3	2.03839	1.34758	-12.7267	-895.973	-1339.01	1323.5	-105.213	70.4011	0
9243	0	4.5222	8.65921	-8.27771	-1174.51	-1358.1	1569.01	-164.067	141.888	0
9243	1	0.469664	6.17773	-18.0338	-1070.68	-1326.63	1448.32	-73.5639	59.3706	0
9243	2	-2.74654	3.48056	-22.5946	-1006.09	-1350.27	1433.8	-59.761	44.528	0
9243	3	0.0920173	1.31752	-15.8495	-972.722	-1457.77	1431.47	-91.9757	61.3725	0
9244	0	-0.579034	6.33863	-18.1505	-1168.47	-1469.24	1606.67	-80.948	64.377	0
9244	1	-3.01658	9.26145	-26.6096	-1273.86	-1404.4	1677.5	-52.778	47.872	0
9244	2	-2.03817	5.77727	-23.7036	-1196.54	-1497.19	1648.03	-63.163	50.479	0
9244	3	-3.75477	6.76238	-31.1265	-1249.16	-1472.02	1699.77	-47.2916	40.1318	0
9245	0	0.145531	7.60622	-22.3863	-1328.82	-1585.09	1762.8	-70.8063	59.3586	0
9245	1	-3.91596	8.20928	-33.5587	-1334	-1442.83	1724.4	-42.9943	39.7512	0
9245	2	-7.20692	2.10452	-36.5527	-1148.08	-1546.46	1613.95	-42.3075	31.409	0
9245	3	-6.18154	3.27622	-33.2558	-1214.12	-1620.94	1736.09	-48.7415	36.5086	0
9246	0	-3.2773	7.12729	-27.7059	-1347.45	-1666.35	1848.47	-60.1441	48.634	0
9246	1	-5.72253	4.18735	-37.5	-1255.67	-1590.19	1781.45	-42.4051	33.4846	0
9246	2	-9.12798	4.13433	-39.1771	-1298.49	-1690.38	1819.64	-43.1472	33.1442	0
9246	3	-10.7022	3.54312	-39.4943	-1328.7	-1766.22	1865.48	-44.7208	33.6429	0
9247	0	-8.33092	5.23688	-37.0852	-1406.6	-1783.78	1982.6	-48.0995	37.929	0
9247	1	-8.44929	4.12134	-43.9626	-1370.76	-1752.4	1954.35	-39.8611	31.1802	0
9247	2	-10.5899	2.7935	-45.6548	-1361.91	-1803.45	1952.68	-39.5019	29.8305	0
9247	3	-11.0555	2.60856	-47.0631	-1379.95	-1853.55	1961.05	-39.3843	29.3213	0
9248	0	-9.6818	1.98126	-48.2449	-1412.54	-1804.56	1978.6	-37.4042	29.2786	0
9248	1	-10.2502	1.08839	-56.5741	-1417.76	-1829.26	1977.37	-32.3339	25.0602	0
9248	2	-10.964	1.83918	-56.8143	-1464.54	-1847.75	1923.51	-32.5227	25.7776	0
9248	3	-10.4483	1.47932	-57.0078	-1491.23	-1838.18	1961.05	-32.2445	26.1583	0
9249	0	-12.4943	-2.18877	-63.4071	-1463.45	-1792.16	1954.77	-28.2644	23.0802	0
9249	1	-10.8742	-1.36257	-68.1709	-1505.84	-1886.43	1996.81	-27.6721	22.0892	0
9249	2	-10.0286	0.592496	-66.1353	-1607.2	-1945.34	2021.5	-29.4145	24.3017	0
9249	3	-10.2304	-0.911701	-69.7812	-1620.42	-1916.1	2012.82	-27.4587	23.2215	0
9250	0	-12.1935	-5.0307	-76.403	-1568.66	-1829.96	1983.07	-23.9514	20.5314	0
9250	1	-11.6306	-3.59715	-82.667	-1650.63	-2005.26	2044.08	-24.2571	19.9672	0
9250	2	-7.45255	-5.60697	-79.8951	-1747.09	-1894.83	2023.98	-23.7165	21.8673	0
9250	3	-6.71784	-3.86396	-87.4822	-1875.98	-1847.24	1870.93	-21.1156	21.4442	0
9251	0	-6.20914	-5.75719	-99.0854	-1853.54	-1868.12	1846.06	-18.8536	18.7065	0
9251	1	-5.10675	-10.1995	-104.193	-1767.03	-1885.09	1871.16	-18.0923	16.9592	0
9251	2	-0.500957	-10.6934	-104.054	-1905.52	-1734.35	1763.98	-16.6678	18.3127	0
9251	3	3.55658	-10.0643	-114.636	-1952.72	-1630.16	1709.93	-14.2204	17.0341	0
9252	0	-0.732728	-11.5959	-118.22	-1963.47	-1738.6	1672.3	-14.7065	16.6087	0
9252	1	-0.942488	-12.8829	-118.472	-2003.71	-1736.56	1645.74	-14.658	16.9129	0
9252	2	2.3702	-14.651	-123.338	-2039.13	-1635.15	1649.59	-13.2574	16.5328	0
9252	3	5.88087	-13.4759	-135.077	-2122.81	-1547.27	1581.73	-11.4547	15.7155	0
9253	0	4.65391	-16.0287	-135.972	-2157.07	-1586	1614.76	-11.6642	15.864	0
9253	1	4.7656	-17.5097	-142.704	-2212.42	-1609.87	1490.11	-11.2812	15.5036	0
9253	2	11.2335	-19.4811	-143.338	-2236.4	-1312.85	1458.28	-9.15913	15.6023	0
9253	3	9.06146	-22.1796	-156.789	-2257.26	-1495.67	1342.37	-9.53937	14.3968	0
9254	0	10.7282	-20.1989	-158.206	-2258.73	-1506.64	1242.55	-9.52333	14.2772	0
9254	1	14.8143	-20.0119	-158.528	-2371.09	-1286.11	1186.22	-8.11285	14.9569	0
9254	2	11.7835	-18.8159	-168.866	-2405.09	-1361.84	1175.57	-8.06462	14.2426	0
9254	3	12.8768	-24.0753	-173.736	-2412.43	-1364.82	1213.84	-7.85574	13.8856	0
9255	0	15.0504	-23.2799	-172.089	-2447.99	-1297.42	1202.29	-7.53925	14.2252	0
9255	1	20.6259	-21.7192	-175.864	-2613.2	-1161.75	1128.32	-6.60598	14.8593	0
9255	2	18.4763	-25.5097	-184.829	-2572.3	-1237.04	1158.88	-6.69289	13.9172	0
9255	3	18.2129	-27.2703	-184.295	-2535.78	-1325.96	1148.46	-7.1948	13.7593	0
9256	0	22.0308	-28.7364	-189.916	-2608.34	-1226.54	1049.13	-6.45831	13.7342	0
9256	1	25.3518	-28.3343	-194.601	-2702.22	-1125.41	958.611	-5.78317	13.8859	0
9256	2	27.1959	-30.8787	-203.353	-2773.23	-1113.53	932.675	-5.47583	13.6375	0
9256	3	30.9606	-31.6637	-204.621	-2796.3	-1085.38	854.337	-5.30437	13.6658	0
9257	0	32.382	-31.3783	-210.619	-2916.91	-1020.48	843.723	-4.84514	13.8492	0
9257	1	32.9421	-34.6119	-211.099	-2801.54	-1017.88	750.284	-4.82184	13.2712	0
9257	2	36.9253	-37.6578	-215.611	-2839.6	-999.055	668.925	-4.6336	13.17	0
9257	3	37.861	-32.856	-206.906	-2846.6	-917.447	696.942	-4.43413	13.7579	0
9258	0	39.3262	-35.69	-223.535	-2989.63	-845.884	632.157	-3.78413	13.3743	0
9258	1	34.0351	-38.7845	-218.525	-2743.69	-952.67	637.217	-4.35954	12.5555	0
9258	2	40.9936	-40.5092	-223.529	-2883.35	-888.571	578.928	-3.9752	12.8993	0
9258	3	44.3304	-38.6205	-233.716	-3097.23	-731.438	550.272	-3.1296	13.2521	0
9259	0	39.4747	-39.3343	-236.147	-2987.27	-810.144	574.368	-3.43068	12.6501	0
9259	1	38.1123	-39.2484	-234.17	-2977.39	-843.871	604.031	-3.60367	12.7147	0
9259	2	41.4632	-41.1414	-232.488	-3022.84	-825.994	543.359	-3.55285	13.0022	0
9259	3	39.5696	-38.9903	-237.981	-3090.87	-811.652	621.907	-3.41058	12.9879	0
9260	0	39.0839	-37.9072	-244.371	-3110.01	-760.067	621.562	-3.1103	12.7266	0
9260	1	43.0857	-37.8988	-232.412	-3145.78	-813.796	653.98	-3.50153	13.5354	0
9260	2	37.7074	-36.3043	-244.832	-3181.13	-687.777	579.015	-2.80918	12.9931	0
9260	3	37.1423	-42.5438	-245.367	-2975.47	-729.972	472.837	-2.97503	12.1266	0
9261	0	35.9015	-41.8941	-240.056	-2978.19	-804.357	504.312	-3.3507	12.4062	0
9261	1	37.1035	-40.4009	-239.533	-3026.49	-783.447	581.246	-3.27073	12.635	0
9261	2	36.0502	-41.8417	-246.477	-2971.22	-749.633	554.243	-3.0414	12.0548	0
9261	3	38.4181	-38.4292	-237.447	-3123.93	-838.305	714.817	-3.5305	13.1564	0
9262	0	34.0883	-40.4415	-240.524	-3048.77	-834.203	551.513	-3.46827	12.6755	0
9262	1	34.5745	-39.8065	-248.897	-3072.94	-808.392	592.461	-3.2479	12.3462	0
9262	2	35.4716	-42.8543	-248.217	-2975.2	-856.041	637.597	-3.44876	11.9863	0
9262	3	37.5099	-43.5625	-244.378	-3039.69	-789.27	594.293	-3.22971	12.4385	0
9263	0	37.8656	-42.8993	-246.345	-3026.29	-759.13	532.352	-3.08158	12.2848	0
9263	1	35.9831	-42.7934	-247.953	-2999.23	-851.359	477.688	-3.43355	12.096	0
9263	2	39.866	-41.4769	-244.156	-3048.33	-701.111	464.706	-2.87157	12.4851	0
9263	3	38.9541	-45.8846	-243.915	-2979.59	-610.752	542.999	-2.50396	12.2157	0
9264	0	33.8473	-46.8081	-250.682	-2876.3	-801.522	456.523	-3.19736	11.4739	0
9264	1	36.0236	-47.6478	-241.038	-2828.58	-697.249	506.02	-2.89269	11.735	0
9264	2	33.419	-43.4993	-246.03	-2913.12	-738.896	506.251	-3.00327	11.8405	0
9264	3	31.2695	-43.187	-251.227	-2920.97	-739.066	531.109	-2.94183	11.6268	0
9265	0	28.5704	-44.3189	-248.37	-2882.61	-870.915	605.103	-3.50652	11.6061	0
9265	1	28.2639	-43.0203	-247.745	-2891.83	-801.09	580.338	-3.23352	11.6726	0
9265	2	23.3739	-46.714	-254.563	-2796.74	-940.778	608.423	-3.69566	10.9864	0
9265	3	26.0149	-46.3124	-247.207	-2734.46	-847.051	530.935	-3.42648	11.0614	0
9266	0	28.7415	-39.7609	-241.503	-2822.16	-657.687	492.844	-2.72331	11.6858	0
9266	1	23.8954	-42.9326	-249.721	-2784.22	-723.515	540.194	-2.89729	11.1493	0
9266	2	15.2789	-44.484	-244.188	-2530.12	-920.046	596.654	-3.76778	10.3613	0
9266	3	20.7202	-45.3342	-245.234	-2612.05	-809.603	509.698	-3.30135	10.6512	0
9267	0	15.7551	-43.6646	-250.543	-2595.49	-789.108	544.945	-3.14959	10.3595	0
9267	1	15.0982	-43.3202	-249.921	-2635.75	-790.611	592.291	-3.16345	10.5463	0
9267	2	12.4286	-41.4426	-248.531	-2615.58	-863.199	652.975	-3.47321	10.5242	0
9267	3	11.1901	-37.0669	-252.656	-2779.23	-819.059	771.21	-3.2418	11	0
9268	0	11.0497	-39.6569	-249.343	-2679.04	-858.842	720.151	-3.44442	10.7444	0
9268	1	8.93194	-42.4749	-249.782	-2578.55	-907.96	709.678	-3.63501	10.3232	0
9268	2	13.2112	-38.925	-243.71	-2715.71	-887.923	769.52	-3.64336	11.1432	0
9268	3	10.9199	-41.9464	-254.257	-2588.74	-802.809	634.49	-3.15746	10.1816	0
9269	0	8.94072	-43.2068	-253.757	-2551.99	-845.267	606.53	-3.33101	10.0568	0
9269	1	8.41204	-42.5444	-251	-2601.45	-886.532	625.853	-3.532	10.3643	0
9269	2	8.53962	-45.9791	-255.55	-2528.19	-716.316	580.672	-2.80303	9.89312	0
9269	3	8.28299	-44.7813	-257.469	-2568.54	-837.438	552.951	-3.25258	9.97611	0
9270	0	9.75	-44.7132	-253.335	-2541.54	-749.436	572.965	-2.95828	10.0323	0
9270	1	10.7593	-43.4187	-260.579	-2536.17	-679.824	532.86	-2.6089	9.73286	0
9270	2	6.48314	-42.6901	-261.255	-2552.53	-815.107	536.393	-3.11996	9.77025	0
9270	3	7.86399	-42.315	-258.171	-2609.38	-758.577	560.281	-2.93828	10.1072	0
9271	0	7.53077	-44.6557	-256.111	-2607.86	-663.229	688.878	-2.58962	10.1826	0
9271	1	3.893	-45.3694	-263.32	-2535.84	-833.263	595.201	-3.16446	9.63026	0
9271	2	6.50239	-47.9189	-257.344	-2489.01	-717.956	606.742	-2.78987	9.67193	0
9271	3	6.90426	-44.5072	-261.608	-2559.92	-723.921	494.744	-2.7672	9.78533	0
9272	0	1.77784	-42.3966	-266.508	-2507.78	-809.383	444.998	-3.03699	9.40979	0
9272	1	-0.901491	-47.0524	-260.174	-2333.09	-838.735	521.314	-3.22375	8.96743	0
9272	2	1.66586	-45.9477	-261.824	-2418.29	-744.27	488.24	-2.84263	9.23633	0
9272	3	1.64665	-45.1499	-263.248	-2397.05	-613.923	417.796	-2.33211	9.10566	0
9273	0	-3.33058	-45.1956	-266.572	-2330.72	-691.621	488.447	-2.5945	8.74329	0
9273	1	-5.80508	-45.8913	-264.45	-2311.17	-769.184	567.125	-2.90862	8.73956	0
9273	2	-7.1337	-41.5685	-267.12	-2422.44	-676.673	575.186	-2.53321	9.06874	0
9273	3	-12.5816	-44.7978	-264.338	-2232.41	-776.332	608.216	-2.93689	8.44529	0
9274	0	-10.6707	-44.085	-265.025	-2285.25	-790.499	610.476	-2.98273	8.62276	0
9274	1	-12.9183	-42.7971	-263.14	-2296.64	-711.287	621.575	-2.70308	8.72782	0
9274	2	-13.3442	-42.504	-264.811	-2288.22	-753.047	620.747	-2.84372	8.64097	0
9274	3	-13.6703	-41.9076	-262.607	-2279.85	-748.973	635.243	-2.85207	8.6816	0
9275	0	-15.2072	-41.5095	-264.349	-2243.41	-685.147	561.759	-2.59182	8.48655	0
9275	1	-17.6602	-42.389	-265.576	-2182.7	-672.732	530.263	-2.5331	8.21875	0
9275	2	-17.3929	-46.264	-264.518	-1991.89	-724.064	517.608	-2.73729	7.53024	0
9275	3	-16.4137	-38.9446	-258.864	-2258.6	-684.654	641.845	-2.64484	8.72504	0
9276	0	-23.8661	-36.5555	-268.519	-2296.03	-562.937	597.44	-2.09645	8.55072	0
9276	1	-25.6832	-41.4567	-270.821	-2116.64	-734.845	548.799	-2.7134	7.81562	0
9276	2	-26.4072	-41.1	-263.889	-2146.79	-762.269	638.306	-2.8886	8.1352	0
9276	3	-26.7086	-40.4311	-268.749	-2124.68	-746.508	614.312	-2.77772	7.90581	0
9277	0	-25.7342	-41.9577	-269.048	-2033.77	-651.479	597.668	-2.42143	7.55913	0
9277	1	-22.6494	-38.8963	-259.281	-2174.64	-690.881	694.465	-2.66461	8.3872	0
9277	2	-26.2012	-40.1474	-261.574	-2112.07	-616.768	489.703	-2.35791	8.07446	0
9277	3	-27.9206	-40.3978	-269.252	-2016.85	-673.798	481.982	-2.50249	7.49057	0
9278	0	-28.4783	-43.972	-268.338	-1870.06	-627.083	500.462	-2.33692	6.96907	0
9278	1	-27.5866	-43.4843	-261.233	-1893.56	-528.947	496.972	-2.02481	7.24853	0
9278	2	-26.5574	-41.9663	-269.109	-1894.1	-457.855	424.482	-1.70138	7.03842	0
9278	3	-30.5665	-42.5561	-262.654	-1831.99	-479.451	487.98	-1.82541	6.9749	0
9279	0	-32.5715	-39.2865	-261.958	-1863.85	-502.716	453.083	-1.91907	7.11505	0
9279	1	-35.065	-40.4112	-264.671	-1840.84	-516.542	476.666	-1.95163	6.95517	0
9279	2	-38.7144	-40.5203	-265.639	-1818.23	-615.523	548.654	-2.31714	6.84476	0
9279	3	-36.048	-43.6513	-260.165	-1753.58	-477.577	562.586	-1.83567	6.74025	0
9280	0	-35.6984	-37.1196	-261.44	-1864.03	-420.152	456.592	-1.60707	7.12985	0
9280	1	-39.8787	-40.3649	-266.071	-1750.38	-491.437	465.533	-1.84701	6.57862	0
9280	2	-43.0705	-41.3167	-261.44	-1638.25	-601.992	482.325	-2.3026	6.26627	0
9280	3	-41.3466	-41.956	-260.65	-1621.38	-467.88	372.228	-1.79505	6.22053	0
9281	0	-44.4667	-43.8409	-271.049	-1587	-505.692	361.877	-1.86569	5.85505	0
9281	1	-44.5129	-41.0717	-264.358	-1556.82	-439.463	368.107	-1.66238	5.88908	0
9281	2	-41.8394	-39.3578	-265.845	-1624.91	-300.921	307.084	-1.13194	6.11225	0
9281	3	-46.7559	-38.3707	-263.118	-1548.95	-314.33	333.08	-1.19463	5.88689	0
9282	0	-54.1418	-38.9648	-256.106	-1333.57	-495.104	460.099	-1.9332	5.20711	0
9282	1	-50.8035	-37.5712	-258.551	-1524.26	-447.244	481.277	-1.72981	5.89538	0
9282	2	-51.1571	-38.5992	-256.361	-1431.16	-392.452	454.718	-1.53086	5.58258	0
9282	3	-52.8797	-36.1539	-262.698	-1447.58	-350.516	453.476	-1.3343	5.51044	0
9283	0	-52.5431	-36.8465	-253.189	-1364.04	-379.483	387.184	-1.49882	5.38744	0
9283	1	-52.7097	-37.6686	-251.233	-1352.95	-396.88	347.522	-1.57973	5.38524	0
9283	2	-56.715	-37.7304	-256.031	-1296.04	-366.597	348.437	-1.43185	5.06206	0
9283	3	-56.1819	-38.684	-252.448	-1216.32	-410.203	390.229	-1.6249	4.8181	0
9284	0	-56.1586	-35.1151	-245.348	-1298.46	-369.112	388.906	-1.50444	5.29234	0
9284	1	-59.5187	-36.3077	-248.97	-1234.58	-349.814	343.839	-1.40504	4.95875	0
9284	2	-61.3517	-36.4252	-249.909	-1146.58	-372.415	306.791	-1.4902	4.58797	0
9284	3	-61.4785	-35.5084	-242.985	-1187.3	-360.353	329.42	-1.48303	4.8863	0
9285	0	-62.1572	-36.8136	-243.582	-1120.73	-288.098	395.074	-1.18275	4.60104	0
9285	1	-64.3525	-35.4131	-244.692	-1125.24	-389.644	393.899	-1.59238	4.5986	0
9285	2	-63.8712	-34.3927	-239.146	-1114.39	-389.284	431.141	-1.62781	4.65986	0
9285	3	-61.7342	-33.0543	-239.837	-1094.74	-278.317	410.516	-1.16044	4.56451	0
9286	0	-65.2124	-32.6624	-236.731	-1041.28	-398.465	379.562	-1.6832	4.39859	0
9286	1	-63.1903	-31.9596	-228.91	-1027.92	-322.476	369.929	-1.40875	4.4905	0
9286	2	-64.4621	-33.8153	-231.348	-977.135	-387.905	336.433	-1.67672	4.22367	0
9286	3	-62.9969	-33.9405	-230.84	-949.555	-275.976	277.235	-1.19553	4.11347	0
9287	0	-62.3928	-37.8157	-223.895	-817.742	-271.041	283.196	-1.21057	3.65234	0
9287	1	-60.6941	-33.4343	-224.749	-889.683	-175.624	178.162	-0.781426	3.95857	0
9287	2	-64.2075	-34.9861	-228.748	-809.593	-239.543	190.071	-1.04719	3.53923	0
9287	3	-65.0769	-34.5242	-224.165	-814.623	-314.255	280.529	-1.40189	3.63404	0
9288	0	-63.5435	-33.6151	-221.75	-856.293	-287.539	247.986	-1.29668	3.86152	0
9288	1	-66.1711	-37.9362	-235.611	-851.965	-367.279	262.866	-1.55883	3.61598	0
9288	2	-62.4678	-33.9713	-220.729	-800.577	-263.991	212.554	-1.196	3.62697	0
9288	3	-63.1837	-32.3341	-213.115	-770.643	-260.954	265.389	-1.22447	3.61609	0
9289	0	-60.1855	-32.4498	-222.819	-842.013	-112.93	117.866	-0.506825	3.77891	0
9289	1	-63.5938	-35.8544	-219.379	-647.526	-172.167	60.3561	-0.78479	2.95163	0
9289	2	-58.0284	-34.2056	-220.102	-785.504	-42.1715	-0.338675	-0.1916	3.56882	0
9289	3	-58.4283	-36.0427	-223.864	-738.055	-1.21115	-60.188	-0.0054102	3.29689	0
9290	0	-56.3499	-34.4382	-228.525	-775.289	79.1293	-47.058	0.346262	3.39258	0
9290	1	-54.5693	-31.9665	-220.902	-876.529	8.96383	-17.971	0.0405783	3.96795	0
9290	2	-56.7601	-32.3202	-225.168	-837.154	128.94	-62.4994	0.572637	3.7179	0
9290	3	-58.8623	-35.08	-229.039	-755.476	78.6989	-135.044	0.343605	3.29846	0
9291	0	-57.329	-34.3295	-222.039	-846.897	12.3553	-60.0737	0.0556446	3.81418	0
9291	1	-52.8926	-32.6794	-219.958	-888.816	34.8966	-53.512	0.158651	4.04085	0
9291	2	-52.2953	-34.7102	-223.234	-814.342	122.803	-113.518	0.550107	3.64793	0
9291	3	-47.1784	-33.1641	-213.873	-885.314	127.671	-122.47	0.596946	4.13944	0
9292	0	-48.09	-34.4399	-214.986	-872.035	182.504	-291.059	0.848911	4.05624	0
9292	1	-46.4194	-34.3382	-219.777	-821.26	172.068	-356.549	0.782917	3.73678	0
9292	2	-44.498	-37.5541	-218.797	-794.577	225.097	-389.584	1.02879	3.63157	0
9292	3	-40.8228	-36.7873	-214.251	-792.26	334.489	-393.124	1.5612	3.69781	0
9293	0	-38.1314	-36.1653	-219.582	-816.671	415.544	-459.437	1.89243	3.7192	0
9293	1	-39.6378	-35.3701	-216.913	-803.454	321.651	-478.618	1.48286	3.70403	0
9293	2	-37.7817	-33.3519	-207.891	-815.538	385.667	-450.528	1.85514	3.92291	0
9293	3	-34.8676	-36.3308	-209.642	-933.158	526.016	-360.872	2.50912	4.45121	0
9294	0	-33.9867	-34.8543	-217.695	-964.975	416.119	-486.453	1.91148	4.4327	0
9294	1	-34.6379	-34.5481	-210.085	-924.641	373.367	-459.561	1.77722	4.40128	0
9294	2	-27.22	-31.5415	-207.95	-1040.21	566.387	-569.553	2.72367	5.00221	0
9294	3	-32.0757	-35.2666	-212.522	-916.086	456.345	-520.48	2.14728	4.31054	0
9295	0	-29.5101	-35.6993	-208.365	-900.437	424.492	-575.264	2.03725	4.32144	0
9295	1	-26.9911	-36.2037	-204.798	-905.226	482.457	-629.259	2.35577	4.4201	0
9295	2	-28.1258	-37.3161	-210.755	-833.478	545.812	-696.789	2.58979	3.95473	0
9295	3	-25.9703	-37.6045	-207.273	-846.244	518.736	-685.182	2.50267	4.08275	0
9296	0	-23.7003	-34.9788	-205.894	-883.179	638.811	-702.65	3.10263	4.28949	0
9296	1	-25.5489	-35.4423	-208.575	-876.021	631.908	-710.717	3.02964	4.20002	0
9296	2	-27.9086	-34.3896	-204.468	-812.044	582.914	-668.321	2.85088	3.9715	0
9296	3	-26.5899	-34.4236	-202.557	-883.576	586.077	-677.936	2.89339	4.3621	0
9297	0	-26.8961	-32.5695	-205.431	-943.571	586.05	-581.999	2.85278	4.59312	0
9297	1	-27.9761	-31.2326	-203.98	-964.715	526.904	-490.926	2.58312	4.72946	0
9297	2	-25.8951	-31.1257	-194.35	-956.481	497.164	-495.969	2.55809	4.92145	0
9297	3	-24.7307	-30.2126	-192.961	-931.978	566.04	-533.364	2.93345	4.82989	0
